text,dict_syn
This is exactly what I needed. Ive been fasting trying to get right with God and to watch these 2,"['legend', 'fable', 'caption']"
This is exactly what I needed. Ive been fasting trying to get right with God and to watch these 2 legends,"['chop', 'chop_shot', 'chopper']"
Lmao that flip the pillow,"['demarcation', 'channel', 'contrast']"
Yea love the firstborn,['helmet']
Yea love the firstborn helmet honestly more than the prinaris one the primaris one makes them look more like,"['knight', 'horse']"
Yea love the firstborn helmet honestly more than the prinaris one the primaris one makes them look more like knights which some,['chapter']
Yea love the,"['firstborn', 'eldest']"
Yea love the firstborn helmet honestly more than the prinaris one the primaris one makes them look more like knights which some chapters are but the firstborn is definitely,"['way_of_life', 'agency', 'way', 'direction', 'room', 'means']"
He really did waste her prime,"['days', 'class', 'yr', 'old_age', 'age']"
He really did waste her prime years which is sad. He is one of those,"['Guy', 'hombre', 'cat', 'bozo', 'guy_rope']"
He really did waste her prime years which is sad. He is one of those guys that is going to be in serious,"['relationship', 'human_relationship', 'kinship', 'family_relationship']"
He really did waste her prime years which is sad. He is one of those guys that is going to be in serious relationships and never get married,"['spotter', 'sentry', 'watch', 'lookout_man', 'ticker', 'picket']"
Katt Williams if you see this I’m a pro on PGA PS5 in,"['cause', 'vitrine', 'guinea_pig', 'face', 'subject']"
Nah im done with old,"['cod', 'seedcase', 'pod']"
Nah im done with old cod. Its,"['drilling', 'boring', 'oil_production']"
I love the,"['mode', 'way_of_life', 'style', 'fashion', 'elbow_room', 'way']"
I love the way Katt weaponised his,"['verity', 'Sojourner_Truth', 'truth', 'the_true', 'Truth', 'true_statement']"
I love the way Katt weaponised his truth I will never forget that one of the few,"['representative', 'part', 'spokesperson', 'interpreter', 'vocalism']"
I love the way Katt weaponised his truth I will never forget that one of the few voices in his,"['industry', 'manufacture', 'diligence', 'industriousness']"
I love the way Katt weaponised his truth I will never forget that one of the few voices in his industry that is 110% armed to the,"['dentition', 'teeth', 'tooth']"
I love the way Katt weaponised his,"['the_true', 'trueness', 'accuracy', 'truth', 'true_statement', 'verity', 'Truth']"
I love the way Katt weaponised his truth I will never forget that one of the few voices in his industry that is 110% armed to the teeth with the truth he must be cherished. Great Job by Theo on this,"['pearl', 'bone', 'ivory', 'off-white', 'drop', 'bead']"
I have,"['cartridge_clip', 'cartridge_holder', 'magazine', 'clipping', 'snip']"
I have clips of,"['cogent_evidence', 'test_copy', 'substantiation', 'trial_impression', 'validation']"
This is the first,"['clock_time', 'metre', 'meter']"
Off,"['tip', 'point', 'power_point', 'full_point']"
Off point. Go back to the old,"['studio', 'studio_apartment']"
Damn i didnt even know the,"['map', 'function', 'mathematical_function', 'single-valued_function', 'mapping']"
Damn i didnt even know the map released and you already cooked up the,"['electrical_engineering', 'EE']"
Damn i didnt even know the map released and you already cooked up the ee,"['usher', 'guide', 'guidebook', 'template', 'templet', 'scout', 'pathfinder']"
How are they homeless,['millionaire']
How are they homeless millionaires if they have 3-4 other,"['place', 'base', 'house', 'home_base']"
How are they homeless,['millionaire']
How are they homeless millionaires if they have 3-4 other homes? We dont care about millionaires that will write it off and cut a,"['hinderance', 'check_mark', 'handicap', 'verification', 'stay']"
How are they homeless millionaires if they have 3-4 other homes? We dont care about millionaires that will write it off and cut a check for another,"['theater', 'firm', 'star_sign', 'mansion']"
How are they homeless millionaires if they have 3-4 other homes? We dont care about millionaires that will write it off and cut a check for another house like,"['null', 'goose_egg', 'nix', 'nil']"
I hope they bring up the Katt Williams,"['nutcracker', 'nuthatch']"
I hope they bring up the Katt Williams nutcracker! Edit: 2,"['minute', 'proceedings', 'min']"
Yes you got me its was,"['cinema', 'movie_house', 'movie_theater']"
Im just 2:13 to 2:45 of this,"['television', 'picture', 'TV', 'video', 'video_recording']"
Im just 2:13 to 2:45 of this video and almost died laughing about the,"['nutcracker', 'nuthatch']"
their fallen,"['angel', 'holy_man', 'backer']"
their fallen angels not,"['outlander', 'stranger', 'noncitizen', 'extraterrestrial']"
their fallen angels not aliens.. their called,"['batrachian', 'toad_frog', 'frog']"
their fallen angels not aliens.. their called frog like,"['liquor', 'John_Barleycorn', 'hard_liquor']"
their fallen angels not aliens.. their called frog like spirits in the,"['Bible', 'Christian_Bible', 'Holy_Writ', 'Word_of_God', 'Scripture']"
their fallen angels not aliens.. their called frog like spirits in the bible in the last,"['record_book', 'script', 'record', 'Bible']"
gotta let him fly with the black,"['prank', 'caper', 'joke', 'trick', 'laugh', 'jest']"
"<mask> who do not know of 40k will see this and think ""ell yeah","['buster', 'dandy', 'gallant', 'fashion_plate', 'dude', 'swell']"
"Dudes who do not know of 40k will see this and think ""mask> yeah","['infernal_region', 'nether_region', 'hell_on_earth', 'Hell', 'blaze', 'the_pits', 'netherworld', 'inferno', 'hellhole', 'pit']"
My coworker is about to be his tour,"['heap', 'bus', 'bus_topology', 'jitney', 'double-decker', 'busbar']"
My coworker is about to be his tour bus,"['driver', 'device_driver', 'number_one_wood']"
My coworker is about to be his tour bus driver fucking,"['crazy', 'loony', 'looney', 'nutcase', 'weirdo']"
If the,"['Astarte', 'Ashtoreth']"
"If the Astartes 1 was so good then why isnt there the Astartes 2?""Starts spitting","['cereal_grass', 'cereal', 'grain']"
40k,"['devotee', 'lover', 'fan', 'sports_fan', 'buff']"
40k fans are always biting the,"['plateful', 'home_base', 'scale']"
Great! Now put it on a,"['platform', 'political_platform', 'political_program', 'program', 'weapons_platform', 'chopine']"
This was painful to watch. What happened to the old Katt Williams from the,"['history', 'account', 'chronicle', 'story']"
This was painful to watch. What happened to the old Katt Williams from the chronicles. Theo was tryna be funny but Katt kept trying to show how much of an,"['adult', 'grownup']"
This was painful to watch. What happened to the old Katt Williams from the chronicles. Theo was tryna be funny but Katt kept trying to show how much of an adult he is. Dude it’s a,"['comedy', 'drollery', 'clowning', 'funniness']"
Someday my,"['remark', 'comment', 'input', 'commentary', 'gossip', 'scuttlebutt']"
Someday my comment will be 222,"['long_time', 'year', 'old_age']"
Someday my comment will be 222 years old. If,"['person', 'individual', 'someone', 'somebody', 'mortal', 'soul']"
Someday my comment will be 222,"['year', 'old_age', 'twelvemonth']"
Someday my comment will be 222 years old. If someone actually reads this in 222 years then please know that,"['right', 'right_field', 'rightfield', 'right_wing', 'right_hand', 'rightfulness']"
@propgear123,"['cheer', 'cheerfulness', 'sunniness', 'sunshine']"
@propgear123 cheers. Its a,"['commiseration', 'pity', 'ruth', 'pathos', 'shame', 'compassion']"
@propgear123 cheers. Its a pity you dont need it. Would be a good,"['thing', 'matter', 'affair']"
@propgear123 cheers. Its a pity you dont need it. Would be a good thing to bring the story/<mask> together. Like you can still play the map. You just cant do the EE. Or if you only did it in directed mode then thats the only one you can do.,"['map', 'function', 'mathematical_function', 'single-valued_function', 'mapping']"
@propgear123 cheers. Its a pity you dont need it. Would be a good thing to bring the story/map together. Like you can still play the map. You just cant do the EE. Or if you only did it in directed,"['mode', 'fashion', 'musical_mode', 'modality', 'style']"
Am I the only,"['one', '1', 'I', 'ace', 'single', 'unity']"
Am I the only one who can’t see the,"['symbol', 'symbolization', 'symbolisation', 'symbolic_representation']"
Am I the only one who can’t see the symbols on the,"['rock_and_roll', 'rock', 'rock_music', 'rock_candy', 'rock-and-roll', 'Rock', 'John_Rock']"
Am I the only one who can’t see the symbols on the rocks like I can see them but they’<mask> so small I don’t know which they are,"['atomic_number_75', 're', 'Ra', 'rhenium']"
OMFG that Blood Angel in the,['corridor']
