text,context_syn
Ok Paul Harvey stop it..,"['\naward', 'reward']"
Ok Paul Harvey stop it.. prize,"['\nprizes', 'selections']"
Holy Emperor that looks even better then the first,"['\nEmperor', 'monarch', 'ruler']"
He said its,['\nodd']
He said its weird you can burn down a whole,"['\nsettlement', 'municipality', 'city']"
I am coming from Europe I knew very little about Kat but,"['\nsiblings', 'males']"
I am coming from Europe I knew very little about Kat but brothers those two,"['\npeople', 'persons']"
I am coming from Europe I knew very little about Kat but brothers those two individuals are truly unique.,"['\nadmiration', 'esteem']"
An,"['\nobject', 'relic']"
An artifact! Really?... Finally a,"['\nboss', 'superior', 'commander', 'leader']"
An artifact! Really?... Finally a boss,"['\nbattle', 'combat', 'struggle']"
I appreciate how both Katt and Theo will often pause and think before answering a,"['\nresponse', 'reply', 'answer']"
I appreciate how both Katt and Theo will often pause and think before answering a question. A,"['\nmany', 'numerous', 'several']"
I appreciate how both Katt and Theo will often pause and think before answering a question. A lot of,"['\nhumans', 'individuals']"
I appreciate how both Katt and Theo will often pause and think before answering a question. A lot of people often just say the first,"['\nidea', 'notion', 'thought']"
I love this podcast but i must say i absolutely dislike the intro,"['\naudio', 'sound']"
I feel like he knew she wasn’t the one from the,"['from the start', 'initially']"
I feel like he knew she wasn’t the one from the start. He just wanted to use her for,"['material', 'information']"
I feel like he knew she wasn’t the one from the start. He just wanted to use her for content. Hopefully she finds,"['\nperson', 'individual']"
I feel like he knew she wasn’t the one from the start. He just wanted to use her for content. Hopefully she finds someone who she doesn’t have to tiptoe around in the,"['\ntime', 'years']"
I feel like he knew she wasn’t the one from the start. He just wanted to use her for content. Hopefully she finds someone who she doesn’t have to tiptoe around in the future.,"['\nperson', 'individual']"
5:40 Theo finally realizing this. while my,"['\nbackside', 'buttocks', 'posterior']"
5:40 Theo finally realizing this. while my ass been aware since,"['\ntime', 'period']"
5:40 Theo finally realizing this. while my ass been aware since,"['\nperiod', 'era', 'time', 'stage', 'phase']"
5:40 Theo finally realizing this. while my ass been aware since age fucking 6. Hi Uncle Duck here age 36 born Woonsocket RI. absolutely white (canadian 50%-by blood./,['mixed-breed']
5:40 Theo finally realizing this. while my ass been aware since age fucking 6. Hi Uncle Duck here age 36 born Woonsocket RI. absolutely white (canadian 50%-by blood./ mutt white other 50% *probably some african in there but,"['\nmarking substance', 'writing substance', 'art material', 'cosmetic', 'pigment']"
5:40 Theo finally realizing this. while my ass been aware since age fucking 6. Hi Uncle Duck here age 36 born Woonsocket RI. absolutely white (canadian 50%-by blood./ mutt white other 50% *probably some african in there but chalk it up) covered in tattoos 99.9% self-done. local,"['\nfamous person', 'notable person']"
5:40 Theo finally realizing this. while my ass been aware since age fucking 6. Hi Uncle Duck here age 36 born Woonsocket RI. absolutely white (canadian 50%-by blood./ mutt white other 50% *probably some african in there but chalk it up) covered in tattoos 99.9% self-done. local celebrity.,['\nperson']
5:40 Theo finally realizing this. while my ass been aware since age fucking 6. Hi Uncle Duck here age 36 born Woonsocket RI. absolutely white (canadian 50%-by blood./ mutt white other 50% *probably some african in there but chalk it up) covered in tattoos 99.9% self-done. local celebrity. nobody otherwire. and I am more cultured than this,"['\nhuman', 'adult']"
They edited out that one Lamenter,"['\nnavy', 'sailor', 'soldier']"
Oh,"['\nperson', 'man']"
Oh dude same!!! I do NOT like this,"['graphic', 'chart']"
Oh dude same!!! I do NOT like this map at all. Im so pissed I was expecting so much more from this considering this was suppose to be like a,"['\noffshoot', 'adaptation', 'sequel']"
Oh dude same!!! I do NOT like this map at all. Im so pissed I was expecting so much more from this considering this was suppose to be like a spin off or some,"['\norganize', 'arrange', 'categorize']"
Oh dude same!!! I do NOT like this map at all. Im so pissed I was expecting so much more from this considering this was suppose to be like a spin off or some sort of,"['\nconnection', 'connection', 'relationship']"
Oh dude same!!! I do NOT like this map at all. Im so pissed I was expecting so much more from this considering this was suppose to be like a spin off or some sort of link to Origins. I am losing my,"['\ntrust', 'confidence']"
katt almost gave a spit,"['\nreactions', 'responses', 'actions']"
"katt almost gave a spit take on ""ts like driving an <mask""... theo goated",['\nmessage']
Katts,"['\ncomment', 'remark', 'reaction']"
Katts response to Theos,"['\nconcept', 'notion', 'notion']"
Katts response to Theos idea of Katt having a,"['\nliquid', 'substance']"
Katts response to Theos idea of Katt having a water,"['\nevent', 'presentation', 'performance']"
Katts response to Theos idea of Katt having a water show had me in,"['\namusement', 'entertainment', 'laughter']"
I got you Katt....,"['memes', 'wink']"
I got you Katt.... wont you undercover brotha,"['mischief', 'humor', 'cleverness']"
I got you Katt.... wont you undercover brotha wit,"['undercover', 'brotha']"
I got you Katt.... wont you undercover brotha wit memes Sequels are bananza,"['brother', 'memes']"
And then one,"['\nshort period of time', 'brief interval']"
I NEED TO READ 500 BOOKS,"['\nday', 'date']"
<mask> go...we got the preacher of preachers on here today,"['\nMinister', 'Clergy']"
Lets go...we got the,"['\nclergyman', 'minister', 'pastor']"
Lets go...we got the preacher of,"['\nclergy', 'ministers', 'spiritual leaders']"
Lets go...we got the preacher of preachers on here,"['\nguest', 'speaker']"
Its a,"['\nsequence', 'collection', 'set']"
Its a series or a,"['\nactivity', 'amusement', 'entertainment']"
He gaslit her a,"['\nlied', 'deceived', 'cheated']"
Two,"['\npeople', 'individuals', 'beings', 'creatures']"
Two humans that give me,"['\npeople', 'individuals', 'humans']"
Two humans that give me hope for this,"['\nearth', 'globe', 'planet']"
Two humans that give me hope for this world. Get that,"['\nterminal', 'facility', 'station']"
Two humans that give me hope for this world. Get that airport,"['\nwoman', 'adult', 'human']"
Lookign,"['\nawaiting', 'expecting', 'anticipating']"
Lookign forward for you to discuss this on your,"['\nmedium', 'platform', 'program', 'broadcast', 'transmission']"
<mask> to my good memory i can tell without rewatching old teaser what they changed some bits and astartes chapters. Lamenters and Fleshtearers and other guys. BUT THIS IS SO AWESOME I CANT IM SO HYPED!!!,"['\nacknowledgment', 'appreciation', 'gratitude']"
Thanks to my good,"['\nrecollection', 'remembrance', 'recollection', 'retention', 'recall', 'mind', 'cognition']"
Thanks to my good memory i can tell without rewatching old,"['\ntrailer', 'preview', 'previewer']"
Thanks to my good memory i can tell without rewatching old teaser what they changed some,"['\nparts', 'pieces']"
Thanks to my good memory i can tell without rewatching old teaser what they changed some bits and astartes,"['\nsections', 'parts']"
Thanks to my good memory i can tell without rewatching old teaser what they changed some bits and astartes chapters.,"['Space Marines', 'Traitors']"
Thanks to my good memory i can tell without rewatching old teaser what they changed some bits and astartes chapters. Lamenters and Fleshtearers and other,"['\nmen', 'individuals']"
Did he just say he put a,"['\nmusic', 'device']"
Katt is talking so slow he sounds normal at 2x,"['\nrate', 'velocity']"
I was sure this was fake when i casually clicked on it. Then I comically sat up and leaned closer to the,"['\nscreen', 'monitor']"
I was wondering how long it was gonna be before the,['\nmonument']
Don’t forget when there balls,"['\nthings', 'objects']"
That Leadfoot,"['\nbuilding', 'structure', 'establishment']"
That Leadfoot facility in Florida looks awesome. Great,"['\nmovie', 'film', 'recording']"
Katt has been on a historical,"['\nrun', 'journey', 'streak', 'spell']"
Katt has been on a historical run as of late Im,['happy']
Katt has been on a historical run as of late Im glad he came out and demanded his,"['\nadmiration', 'esteem', 'recognition']"
Katt has been on a historical run as of late Im glad he came out and demanded his respect hes a,"['icon', 'myth']"
Katt has been on a historical run as of late Im glad he came out and demanded his respect hes a legend and Theos right like a mythical,"['\nperson', 'being', 'entity']"
